1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,
-78,44,306,-46.0,3.0,299.0,40310.296875,
-79,45,302,-46.0,3.0,299.0,40310.296875,
-80,45,299,-46.0,3.0,299.0,42552.65625,
-81,46,294,-46.0,3.0,299.0,42552.65625,
-82,46,290,-46.0,3.0,299.0,44978.6640625,
-82,46,285,-46.0,3.0,299.0,44978.6640625,
-82,46,281,-46.0,3.0,299.0,47470.66796875,
-82,47,279,-46.0,3.0,299.0,47470.66796875,
-83,48,274,-46.0,3.0,299.0,49336.33203125,
-83,47,269,-46.0,3.0,299.0,49336.33203125,
-83,48,264,-46.0,3.0,299.0,51274.30859375,
-81,48,259,-46.0,3.0,299.0,51274.30859375,
-91,33,255,-46.0,3.0,299.0,52500.0,
-93,33,250,-46.0,3.0,299.0,52500.0,
-94,33,245,-46.0,3.0,299.0,52500.0,
-95,33,240,-46.0,3.0,299.0,52500.0,
-95,33,236,-46.0,3.0,299.0,52500.0,
-96,33,232,-46.0,3.0,299.0,52500.0,
-92,43,227,-46.0,3.0,299.0,52500.0,
-92,43,223,-46.0,3.0,299.0,52500.0,
-92,38,218,-46.0,3.0,299.0,52500.0,
-96,32,214,-46.0,3.0,299.0,52500.0,
-97,32,210,-46.0,3.0,299.0,52500.0,
-98,32,207,-46.0,3.0,299.0,52500.0,
-100,32,203,-46.0,3.0,299.0,52500.0,
-100,32,199,-46.0,3.0,299.0,52500.0,
-100,32,196,-46.0,3.0,299.0,52500.0,
-103,32,193,-46.0,3.0,299.0,52500.0,
-106,29,191,-46.0,3.0,299.0,52500.0,
-107,30,189,-46.0,3.0,299.0,52500.0,
-108,30,187,-46.0,3.0,299.0,52500.0,
-110,30,185,-46.0,3.0,299.0,52500.0,
-110,30,183,-46.0,3.0,299.0,52500.0,
-110,29,181,-46.0,3.0,299.0,52500.0,
-112,30,179,-46.0,3.0,299.0,52500.0,
-115,31,178,-46.0,3.0,299.0,52500.0,
-116,31,177,-46.0,3.0,299.0,52500.0,
-116,31,176,-46.0,3.0,299.0,52500.0,
-117,31,174,-46.0,3.0,299.0,52500.0,
-118,34,173,-46.0,3.0,299.0,52500.0,
-119,35,173,-46.0,3.0,299.0,52500.0,
-121,35,173,-46.0,3.0,299.0,52500.0,
-121,36,173,-46.0,3.0,299.0,52500.0,
-123,37,177,-46.0,3.0,299.0,52500.0,
-125,37,178,-46.0,3.0,299.0,52500.0,
-126,37,179,-46.0,3.0,299.0,52500.0,
-128,36,181,-46.0,3.0,299.0,52500.0,
-127,37,183,-46.0,3.0,299.0,52500.0,
-129,38,185,-46.0,3.0,299.0,50842.75390625,
-131,38,187,-46.0,3.0,299.0,50842.75390625,
-132,39,189,-46.0,3.0,299.0,49278.13671875,
-133,39,189,-46.0,3.0,299.0,49278.13671875,
-134,39,192,-46.0,3.0,299.0,47979.00390625,
-134,40,194,-46.0,3.0,299.0,47979.00390625,
-135,40,197,-46.0,3.0,299.0,46466.40234375,
-137,40,200,-46.0,3.0,299.0,46466.40234375,
-139,41,199,-46.0,3.0,299.0,45523.19140625,
-140,42,202,-46.0,3.0,299.0,45523.19140625,
-141,42,205,-46.0,3.0,299.0,44132.8046875,
-142,43,209,-46.0,3.0,299.0,44132.8046875,
-144,43,210,-46.0,3.0,299.0,42717.22265625,
-144,44,214,-46.0,3.0,299.0,42717.22265625,
-146,43,217,-46.0,3.0,299.0,41586.32421875,
-147,44,220,-46.0,3.0,299.0,41586.32421875,
-148,45,224,-46.0,3.0,299.0,40381.6171875,
-149,45,226,-46.0,3.0,299.0,40381.6171875,
-150,44,229,-46.0,3.0,299.0,39496.94921875,
-150,45,232,-46.0,3.0,299.0,39496.94921875,
-152,45,236,-46.0,3.0,299.0,38518.34765625,
-151,49,241,-46.0,3.0,299.0,38518.34765625,
-153,49,244,-46.0,3.0,299.0,37332.4609375,
-152,50,247,-46.0,3.0,299.0,37332.4609375,
-153,50,250,-46.0,3.0,299.0,36403.69140625,
-154,51,254,-46.0,3.0,299.0,36403.69140625,
-156,51,257,-46.0,3.0,299.0,35486.63671875,
-156,51,260,-46.0,3.0,299.0,35486.63671875,
-158,51,263,-46.0,3.0,299.0,34888.53125,
-159,51,266,-46.0,3.0,299.0,34888.53125,
-160,51,270,-46.0,3.0,299.0,34321.55078125,
-161,51,272,-46.0,3.0,299.0,34321.55078125,
-161,53,274,-46.0,3.0,299.0,34064.28125,
-161,53,277,-46.0,3.0,299.0,34064.28125,
-163,53,278,-46.0,3.0,299.0,34026.375,
-164,53,279,-46.0,3.0,299.0,34026.375,
-166,53,281,-46.0,3.0,299.0,34429.1640625,
-167,53,282,-46.0,3.0,299.0,34429.1640625,
-169,54,283,-46.0,3.0,299.0,34963.08203125,
-169,54,284,-46.0,3.0,299.0,34963.08203125,
-170,54,285,-46.0,3.0,299.0,35640.546875,
-171,54,285,-46.0,3.0,299.0,35640.546875,
-172,54,286,-46.0,3.0,299.0,36441.1796875,
-173,55,288,-46.0,3.0,299.0,36441.1796875,
-174,55,288,-46.0,3.0,299.0,36985.36328125,
-175,55,287,-46.0,3.0,299.0,36985.36328125,
-176,55,287,-46.0,3.0,299.0,37873.77734375,
-177,55,286,-46.0,3.0,299.0,37873.77734375,
-177,55,285,-46.0,3.0,299.0,38889.27734375,
-178,55,284,-46.0,3.0,299.0,38889.27734375,
-179,55,283,-46.0,3.0,299.0,40115.203125,
-179,54,281,-46.0,3.0,299.0,40115.203125,
-179,55,278,-46.0,3.0,299.0,41674.34375,
-180,55,276,-46.0,3.0,299.0,41674.34375,
-181,55,274,-46.0,3.0,299.0,43195.671875,
-182,55,272,-46.0,3.0,299.0,43195.671875,
-183,54,269,-46.0,3.0,299.0,44678.75390625,
-185,54,266,-46.0,3.0,299.0,44678.75390625,
-187,54,263,-46.0,3.0,299.0,46249.92578125,
-187,54,261,-46.0,3.0,299.0,46249.92578125,
-188,54,258,-46.0,3.0,299.0,47573.0859375,
-186,55,255,-46.0,3.0,299.0,47573.0859375,
-187,55,252,-46.0,3.0,299.0,48799.56640625,
-187,55,249,-46.0,3.0,299.0,48799.56640625,
-187,55,247,-46.0,3.0,299.0,49836.296875,
-188,55,246,-46.0,3.0,299.0,49836.296875,
-187,54,243,-46.0,3.0,299.0,50288.48828125,
-188,53,241,-46.0,3.0,299.0,50288.48828125,
-187,53,239,-46.0,3.0,299.0,50758.3125,
-188,53,237,-46.0,3.0,299.0,50758.3125,
-188,53,235,-46.0,3.0,299.0,50965.81640625,
-199,54,232,-46.0,3.0,299.0,50965.81640625,
-200,54,230,-46.0,3.0,299.0,51173.17578125,
-200,54,229,-46.0,3.0,299.0,51173.17578125,
-200,54,225,-46.0,3.0,299.0,51472.9609375,
-201,54,224,-46.0,3.0,299.0,51472.9609375,
-199,53,222,-46.0,3.0,299.0,51467.328125,
-200,53,221,-46.0,3.0,299.0,51467.328125,
-201,53,219,-46.0,3.0,299.0,51288.52734375,
-199,53,218,-46.0,3.0,299.0,51288.52734375,
-200,53,217,-46.0,3.0,299.0,51135.75,
-201,53,216,-46.0,3.0,299.0,51135.75,
-200,52,216,-46.0,3.0,299.0,50658.11328125,
-200,52,216,-46.0,3.0,299.0,50658.11328125,
-201,52,216,-46.0,3.0,299.0,49824.4609375,
-201,52,216,-46.0,3.0,299.0,49824.4609375,
-201,52,216,-46.0,3.0,299.0,48964.8359375,
-202,52,216,-46.0,3.0,299.0,48964.8359375,
-203,52,217,-46.0,3.0,299.0,48141.28515625,
-204,51,217,-46.0,3.0,299.0,48141.28515625,
-206,52,218,-46.0,3.0,299.0,47282.1875,
-207,52,220,-46.0,3.0,299.0,47282.1875,
-206,52,221,-46.0,3.0,299.0,46307.34375,
-207,52,222,-46.0,3.0,299.0,46307.34375,
-207,52,223,-46.0,3.0,299.0,45351.30078125,
-208,52,225,-46.0,3.0,299.0,45351.30078125,
-208,52,225,-46.0,3.0,299.0,44515.05859375,
-209,52,227,-46.0,3.0,299.0,44515.05859375,
-206,53,229,-46.0,3.0,299.0,43538.16796875,
-206,53,231,-46.0,3.0,299.0,43538.16796875,
-209,54,233,-46.0,3.0,299.0,42563.9375,
-210,54,235,-46.0,3.0,299.0,42563.9375,
-210,53,237,-46.0,3.0,299.0,41592.58203125,
-210,53,239,-46.0,3.0,299.0,41592.58203125,
-211,53,241,-46.0,3.0,299.0,40774.3203125,
-212,53,243,-46.0,3.0,299.0,40774.3203125,
-212,53,245,-46.0,3.0,299.0,39971.65625,
-213,53,247,-46.0,3.0,299.0,39971.65625,
-213,53,249,-46.0,3.0,299.0,39272.54296875,
-214,53,250,-46.0,3.0,299.0,39272.54296875,
-211,54,252,-46.0,3.0,299.0,38804.8515625,
-212,54,254,-46.0,3.0,299.0,38804.8515625,
-212,54,256,-46.0,3.0,299.0,38439.67578125,
-214,55,256,-46.0,3.0,299.0,38439.67578125,
-213,55,258,-46.0,3.0,299.0,38474.97265625,
-214,55,259,-46.0,3.0,299.0,38474.97265625,
-215,55,261,-46.0,3.0,299.0,38457.12890625,
-215,55,262,-46.0,3.0,299.0,38457.12890625,
-217,55,264,-46.0,3.0,299.0,38335.4140625,
-217,55,265,-46.0,3.0,299.0,38335.4140625,
-218,55,266,-46.0,3.0,299.0,38420.359375,
-218,55,267,-46.0,3.0,299.0,38420.359375,
-219,55,265,-46.0,3.0,299.0,38627.73828125,
-219,55,266,-46.0,3.0,299.0,38627.73828125,
-219,55,266,-46.0,3.0,299.0,39412.03125,
-219,54,266,-46.0,3.0,299.0,39412.03125,
-220,54,267,-46.0,3.0,299.0,40022.86328125,
-220,54,267,-46.0,3.0,299.0,40022.86328125,
-220,54,267,-46.0,3.0,299.0,40575.65625,
-221,54,266,-46.0,3.0,299.0,40575.65625,
-221,53,266,-46.0,3.0,299.0,41173.86328125,
-221,53,264,-46.0,3.0,299.0,41173.86328125,
-221,52,264,-46.0,3.0,299.0,42027.5234375,
-222,52,263,-46.0,3.0,299.0,42027.5234375,
-222,52,262,-46.0,3.0,299.0,42832.078125,
-222,52,260,-46.0,3.0,299.0,42832.078125,
-223,52,259,-46.0,3.0,299.0,43852.81640625,
-223,52,258,-46.0,3.0,299.0,43852.81640625,
-223,51,256,-46.0,3.0,299.0,44708.46875,
-223,51,255,-46.0,3.0,299.0,44708.46875,
-224,50,253,-46.0,3.0,299.0,45522.703125,
-224,50,252,-46.0,3.0,299.0,45522.703125,
-225,50,250,-46.0,3.0,299.0,46212.90625,
-225,49,249,-46.0,3.0,299.0,46212.90625,
-226,49,250,-46.0,3.0,299.0,46838.234375,
-226,48,249,-46.0,3.0,299.0,46838.234375,
-226,48,247,-46.0,3.0,299.0,46933.0390625,
-226,48,246,-46.0,3.0,299.0,46933.0390625,
-226,47,246,-46.0,3.0,299.0,47161.59375,
-226,47,244,-46.0,3.0,299.0,47161.59375,
-226,47,243,-46.0,3.0,299.0,47150.5703125,
-227,46,242,-46.0,3.0,299.0,47150.5703125,
-227,46,241,-46.0,3.0,299.0,47234.23828125,
-226,47,241,-46.0,3.0,299.0,47234.23828125,
-226,46,240,-46.0,3.0,299.0,47185.51171875,
-226,46,239,-46.0,3.0,299.0,47185.51171875,
-226,46,238,-46.0,3.0,299.0,47179.26171875,
-226,46,236,-46.0,3.0,299.0,47179.26171875,
-226,45,235,-46.0,3.0,299.0,47370.15625,
-226,45,235,-46.0,3.0,299.0,47370.15625,
-226,44,234,-46.0,3.0,299.0,47382.17578125,
-226,44,234,-46.0,3.0,299.0,47382.17578125,
-226,44,236,-46.0,3.0,299.0,46856.91015625,
-227,43,236,-46.0,3.0,299.0,46856.91015625,
-227,43,235,-46.0,3.0,299.0,46464.56640625,
-227,42,235,-46.0,3.0,299.0,46464.56640625,
-227,42,236,-46.0,3.0,299.0,46006.31640625,
-227,42,236,-46.0,3.0,299.0,46006.31640625,
-227,41,236,-46.0,3.0,299.0,45524.7578125,
-225,42,236,-46.0,3.0,299.0,45524.7578125,
-225,41,236,-46.0,3.0,299.0,45018.2421875,
-225,41,237,-46.0,3.0,299.0,45018.2421875,
-225,41,237,-46.0,3.0,299.0,44631.23046875,
-225,41,238,-46.0,3.0,299.0,44631.23046875,
-225,41,238,-46.0,3.0,299.0,44245.38671875,
-225,41,238,-46.0,3.0,299.0,44245.38671875,
-226,41,239,-46.0,3.0,299.0,43914.14453125,
-226,41,240,-46.0,3.0,299.0,43914.14453125,
-225,40,241,-46.0,3.0,299.0,43539.2578125,
-225,40,242,-46.0,3.0,299.0,43539.2578125,
-225,40,242,-46.0,3.0,299.0,43110.859375,
-226,39,243,-46.0,3.0,299.0,43110.859375,
-226,39,244,-46.0,3.0,299.0,42749.48046875,
-226,39,245,-46.0,3.0,299.0,42749.48046875,
-226,38,246,-46.0,3.0,299.0,42420.08984375,
-226,38,246,-46.0,3.0,299.0,42420.08984375,
-226,38,247,-46.0,3.0,299.0,42056.953125,
-226,38,248,-46.0,3.0,299.0,42056.953125,
-226,37,250,-46.0,3.0,299.0,41716.24609375,
-226,37,251,-46.0,3.0,299.0,41716.24609375,
-225,37,251,-46.0,3.0,299.0,41348.16796875,
-225,37,252,-46.0,3.0,299.0,41348.16796875,
-225,36,252,-46.0,3.0,299.0,41133.20703125,
-225,36,253,-46.0,3.0,299.0,41133.20703125,
-225,36,253,-46.0,3.0,299.0,41212.6953125,
-225,36,254,-46.0,3.0,299.0,41212.6953125,
-225,36,254,-46.0,3.0,299.0,41259.62890625,
-225,35,255,-46.0,3.0,299.0,41259.62890625,
-225,36,255,-46.0,3.0,299.0,41361.28125,
-225,35,256,-46.0,3.0,299.0,41361.28125,
-224,35,256,-46.0,3.0,299.0,41478.859375,
-224,35,257,-46.0,3.0,299.0,41478.859375,
-224,34,257,-46.0,3.0,299.0,41515.7734375,
-224,34,258,-46.0,3.0,299.0,41515.7734375,
-224,34,258,-46.0,3.0,299.0,41660.23046875,
-224,33,258,-46.0,3.0,299.0,41660.23046875,
-224,33,259,-46.0,3.0,299.0,41726.72265625,
-224,32,259,-46.0,3.0,299.0,41726.72265625,
-224,32,259,-46.0,3.0,299.0,41909.07421875,
-224,32,259,-46.0,3.0,299.0,41909.07421875,
-224,32,256,-46.0,3.0,299.0,42155.921875,
-224,31,256,-46.0,3.0,299.0,42155.921875,
-223,31,255,-46.0,3.0,299.0,42945.96484375,
-223,32,255,-46.0,3.0,299.0,42945.96484375,
-223,32,255,-46.0,3.0,299.0,43535.76953125,
-224,31,255,-46.0,3.0,299.0,43535.76953125,
-223,31,254,-46.0,3.0,299.0,43862.09765625,
-223,30,254,-46.0,3.0,299.0,43862.09765625,
-223,30,253,-45.0,3.0,299.0,44188.02734375,
-223,30,252,-45.0,3.0,299.0,44188.02734375,
-223,29,252,-44.0,3.0,299.0,44464.7109375,
-223,29,251,-44.0,3.0,299.0,44464.7109375,
-223,28,250,-42.0,3.0,299.0,44793.64453125,
-223,28,249,-42.0,3.0,299.0,44793.64453125,
-222,27,248,-38.0,3.0,299.0,45279.32421875,
-222,27,247,-38.0,3.0,299.0,45279.32421875,
-222,27,246,-31.0,3.0,299.0,45631.66796875,
-222,26,245,-31.0,3.0,299.0,45631.66796875,
-222,26,245,-23.0,3.0,299.0,45895.734375,
-221,25,244,-23.0,3.0,299.0,45895.734375,
-222,25,244,-11.0,3.0,299.0,45962.73828125,
-221,25,243,-11.0,3.0,299.0,45962.73828125,
