1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,controller.pitch,controller.roll,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,
74,-99,258,-0.20820051431655884,-0.5503742694854736,63.0,-94.0,299.0,
74,-99,259,-0.20820051431655884,-0.5503742694854736,63.0,-94.0,299.0,
72,-99,259,-0.08321291208267212,-0.4113350808620453,63.0,-94.0,299.0,
72,-99,259,-0.08321291208267212,-0.4113350808620453,63.0,-94.0,299.0,
72,-100,259,-0.3827454745769501,-0.26831817626953125,63.0,-94.0,299.0,
72,-100,259,-0.3827454745769501,-0.26831817626953125,63.0,-94.0,299.0,
72,-100,259,-0.2859609127044678,-0.3578244149684906,63.0,-94.0,299.0,
72,-100,259,-0.2859609127044678,-0.3578244149684906,63.0,-94.0,299.0,
72,-100,259,-0.1944120228290558,-0.23712478578090668,63.0,-94.0,299.0,
72,-100,259,-0.1944120228290558,-0.23712478578090668,63.0,-94.0,299.0,
72,-100,259,-0.1089472621679306,-0.13139759004116058,63.0,-94.0,299.0,
71,-101,259,-0.1089472621679306,-0.13139759004116058,63.0,-94.0,299.0,
71,-101,259,-0.20794366300106049,-0.3085778057575226,63.0,-94.0,299.0,
71,-101,261,-0.20794366300106049,-0.3085778057575226,63.0,-94.0,299.0,
71,-101,261,-0.013779048807919025,-0.23216398060321808,63.0,-94.0,299.0,
71,-101,261,-0.013779048807919025,-0.23216398060321808,63.0,-94.0,299.0,
72,-101,261,0.013853874057531357,-0.14834506809711456,63.0,-94.0,299.0,
72,-101,260,0.013853874057531357,-0.14834506809711456,63.0,-94.0,299.0,
72,-101,260,0.18339090049266815,-0.025520624592900276,63.0,-94.0,299.0,
72,-101,260,0.18339090049266815,-0.025520624592900276,63.0,-94.0,299.0,
72,-101,260,0.2566831409931183,0.05598360300064087,63.0,-94.0,299.0,
70,-101,260,0.2566831409931183,0.05598360300064087,63.0,-94.0,299.0,
70,-101,259,-0.10233960300683975,0.10308826714754105,63.0,-94.0,299.0,
70,-101,258,-0.10233960300683975,0.10308826714754105,63.0,-94.0,299.0,
70,-102,258,-0.06377620995044708,0.16059401631355286,63.0,-94.0,299.0,
70,-102,258,-0.06377620995044708,0.16059401631355286,63.0,-94.0,299.0,
70,-101,258,0.12313081324100494,0.07226336747407913,63.0,-94.0,299.0,
70,-101,258,0.12313081324100494,0.07226336747407913,63.0,-94.0,299.0,
70,-101,258,0.16125889122486115,0.10762815922498703,63.0,-94.0,299.0,
70,-101,258,0.16125889122486115,0.10762815922498703,63.0,-94.0,299.0,
71,-101,259,0.22668123245239258,0.2134069800376892,63.0,-94.0,299.0,
71,-101,259,0.22668123245239258,0.2134069800376892,63.0,-94.0,299.0,
71,-101,259,0.2635665833950043,0.2376810610294342,63.0,-94.0,299.0,
70,-101,259,0.2635665833950043,0.2376810610294342,63.0,-94.0,299.0,
69,-101,259,-0.03396418318152428,0.14178641140460968,63.0,-94.0,299.0,
69,-101,259,-0.03396418318152428,0.14178641140460968,63.0,-94.0,299.0,
69,-101,259,-0.026940586045384407,0.14670519530773163,63.0,-94.0,299.0,
69,-101,260,-0.026940586045384407,0.14670519530773163,63.0,-94.0,299.0,
69,-101,260,-0.08275364339351654,0.24788157641887665,63.0,-94.0,299.0,
69,-101,258,-0.08275364339351654,0.24788157641887665,63.0,-94.0,299.0,
69,-101,258,-0.08880186825990677,0.24185413122177124,63.0,-94.0,299.0,
69,-100,258,-0.08880186825990677,0.24185413122177124,63.0,-94.0,299.0,
71,-101,258,-0.08776932209730148,0.23067329823970795,63.0,-94.0,299.0,
71,-101,259,-0.08776932209730148,0.23067329823970795,63.0,-94.0,299.0,
71,-101,259,0.49096810817718506,-0.004484972916543484,63.0,-94.0,299.0,
71,-101,259,0.49096810817718506,-0.004484972916543484,63.0,-94.0,299.0,
71,-101,259,0.515216588973999,0.031506702303886414,63.0,-94.0,299.0,
71,-101,259,0.515216588973999,0.031506702303886414,63.0,-94.0,299.0,
71,-101,259,0.5458961725234985,0.0023587490431964397,63.0,-94.0,299.0,
71,-101,259,0.5458961725234985,0.0023587490431964397,63.0,-94.0,299.0,
71,-101,259,0.5617687106132507,-0.021723389625549316,63.0,-94.0,299.0,
71,-101,259,0.5617687106132507,-0.021723389625549316,63.0,-94.0,299.0,
71,-100,260,0.5555713772773743,-0.03912897780537605,63.0,-94.0,299.0,
71,-100,260,0.5555713772773743,-0.03912897780537605,63.0,-94.0,299.0,
71,-100,260,0.5314928889274597,-0.05229709669947624,63.0,-94.0,299.0,
71,-100,260,0.5314928889274597,-0.05229709669947624,63.0,-94.0,299.0,
71,-100,261,0.43155303597450256,-0.004656641744077206,63.0,-94.0,299.0,
71,-100,262,0.43155303597450256,-0.004656641744077206,63.0,-94.0,299.0,
71,-100,262,0.3833075165748596,0.022176507860422134,63.0,-94.0,299.0,
71,-100,262,0.3833075165748596,0.022176507860422134,63.0,-94.0,299.0,
71,-100,262,0.41370823979377747,0.018376551568508148,63.0,-94.0,299.0,
71,-100,262,0.26542723178863525,0.011671130545437336,63.0,-94.0,299.0,
71,-100,262,0.26542723178863525,0.011671130545437336,63.0,-94.0,299.0,
71,-100,262,0.20597286522388458,0.01011583674699068,63.0,-94.0,299.0,
71,-100,262,0.20597286522388458,0.01011583674699068,63.0,-94.0,299.0,
71,-100,262,0.1410786658525467,0.00776973320171237,63.0,-94.0,299.0,
71,-100,262,0.1410786658525467,0.00776973320171237,63.0,-94.0,299.0,
71,-100,262,0.07209908217191696,0.000902306055650115,63.0,-94.0,299.0,
71,-100,262,0.07209908217191696,0.000902306055650115,63.0,-94.0,299.0,
71,-100,262,0.008639035746455193,-0.001561769749969244,63.0,-94.0,299.0,
71,-100,263,0.008639035746455193,-0.001561769749969244,63.0,-94.0,299.0,
71,-100,263,-0.04769250378012657,-0.004389381501823664,63.0,-94.0,299.0,
71,-100,263,-0.04769250378012657,-0.004389381501823664,63.0,-94.0,299.0,
71,-100,263,-0.1890101432800293,0.013921249657869339,63.0,-94.0,299.0,
71,-100,264,-0.1890101432800293,0.013921249657869339,63.0,-94.0,299.0,
71,-100,265,-0.23700328171253204,0.01523540448397398,63.0,-94.0,299.0,
71,-100,265,-0.23700328171253204,0.01523540448397398,63.0,-94.0,299.0,
71,-100,265,-0.27216294407844543,0.01947900466620922,63.0,-94.0,299.0,
70,-100,265,-0.27216294407844543,0.01947900466620922,63.0,-94.0,299.0,
70,-100,266,-0.26224491000175476,-0.032013215124607086,63.0,-94.0,299.0,
70,-100,266,-0.26224491000175476,-0.032013215124607086,63.0,-94.0,299.0,
70,-100,266,-0.19754506647586823,0.007606446277350187,63.0,-94.0,299.0,
70,-100,267,-0.19754506647586823,0.007606446277350187,63.0,-94.0,299.0,
70,-100,265,-0.29007643461227417,0.01051033940166235,63.0,-94.0,299.0,
70,-100,265,-0.29007643461227417,0.01051033940166235,63.0,-94.0,299.0,
70,-100,265,-0.23517708480358124,-0.09345889091491699,63.0,-94.0,299.0,
70,-100,265,-0.23517708480358124,-0.09345889091491699,63.0,-94.0,299.0,
69,-100,265,-0.44747400283813477,-0.0970931425690651,63.0,-94.0,299.0,
69,-100,263,-0.44747400283813477,-0.0970931425690651,63.0,-94.0,299.0,
69,-100,263,-0.4196159541606903,-0.09791788458824158,63.0,-94.0,299.0,
69,-99,263,-0.4196159541606903,-0.09791788458824158,63.0,-94.0,299.0,
69,-99,263,-0.4164712727069855,0.07801182568073273,63.0,-94.0,299.0,
69,-99,264,-0.4164712727069855,0.07801182568073273,63.0,-94.0,299.0,
69,-99,264,-0.5156810879707336,0.07912638783454895,63.0,-94.0,299.0,
68,-99,264,-0.5156810879707336,0.07912638783454895,63.0,-94.0,299.0,
68,-99,264,-0.4670506417751312,-0.025242529809474945,63.0,-94.0,299.0,
68,-99,262,-0.4670506417751312,-0.025242529809474945,63.0,-94.0,299.0,
68,-99,262,-0.4423222243785858,0.024816807359457016,63.0,-94.0,299.0,
68,-99,262,-0.4423222243785858,0.024816807359457016,63.0,-94.0,299.0,
68,-99,262,-0.3674003481864929,0.019579965621232986,63.0,-94.0,299.0,
68,-99,262,-0.3674003481864929,0.019579965621232986,63.0,-94.0,299.0,
68,-99,262,-0.2818829417228699,0.013352066278457642,63.0,-94.0,299.0,
68,-99,261,-0.2818829417228699,0.013352066278457642,63.0,-94.0,299.0,
68,-99,261,-0.18966776132583618,0.012953794561326504,63.0,-94.0,299.0,
68,-99,261,-0.18966776132583618,0.012953794561326504,63.0,-94.0,299.0,
68,-99,260,-0.09598159044981003,0.015178985893726349,63.0,-94.0,299.0,
68,-99,260,-0.09598159044981003,0.015178985893726349,63.0,-94.0,299.0,
67,-100,260,-0.3909270763397217,-0.19068843126296997,63.0,-94.0,299.0,
66,-100,259,-0.3909270763397217,-0.19068843126296997,63.0,-94.0,299.0,
66,-100,259,-0.3113969564437866,-0.17129728198051453,63.0,-94.0,299.0,
66,-100,261,-0.3113969564437866,-0.17129728198051453,63.0,-94.0,299.0,
66,-99,261,-0.18772895634174347,-0.08024494349956512,63.0,-94.0,299.0,
66,-99,261,-0.18772895634174347,-0.08024494349956512,63.0,-94.0,299.0,
66,-99,261,-0.10533706098794937,-0.11943353712558746,63.0,-94.0,299.0,
66,-99,262,-0.10533706098794937,-0.11943353712558746,63.0,-94.0,299.0,
66,-99,262,-0.019496168941259384,-0.12159651517868042,63.0,-94.0,299.0,
66,-99,262,-0.019496168941259384,-0.12159651517868042,63.0,-94.0,299.0,
66,-99,262,0.06695999950170517,-0.11940008401870728,63.0,-94.0,299.0,
66,-99,264,0.06695999950170517,-0.11940008401870728,63.0,-94.0,299.0,
65,-99,264,-0.371123731136322,-0.10199646651744843,64.0,-94.0,299.0,
65,-99,264,-0.371123731136322,-0.10199646651744843,64.0,-94.0,299.0,
65,-99,264,-0.34333765506744385,-0.10964448004961014,65.0,-93.0,299.0,
65,-99,265,-0.34333765506744385,-0.10964448004961014,65.0,-93.0,299.0,
65,-99,263,-0.3571758568286896,-0.1244635358452797,68.0,-92.0,299.0,
65,-99,264,-0.3571758568286896,-0.1244635358452797,68.0,-92.0,299.0,
65,-99,264,-0.40341368317604065,-0.15033017098903656,72.0,-91.0,299.0,
65,-99,264,-0.40341368317604065,-0.15033017098903656,72.0,-91.0,299.0,
65,-99,263,-0.4840552508831024,-0.19214487075805664,78.0,-88.0,299.0,
65,-99,264,-0.4840552508831024,-0.19214487075805664,78.0,-88.0,299.0,
65,-99,264,-0.5982261300086975,-0.2543625235557556,85.0,-85.0,299.0,
65,-99,264,-0.5982261300086975,-0.2543625235557556,85.0,-85.0,299.0,
65,-99,264,-0.7549394369125366,-0.33968430757522583,94.0,-82.0,299.0,
66,-99,264,-0.7549394369125366,-0.33968430757522583,94.0,-82.0,299.0,
66,-99,264,-0.5135528445243835,-0.2805672585964203,106.0,-77.0,299.0,
66,-99,264,-0.5135528445243835,-0.2805672585964203,106.0,-77.0,299.0,
66,-99,264,-0.6824124455451965,-0.37905973196029663,119.0,-72.0,299.0,
66,-99,264,-0.6824124455451965,-0.37905973196029663,119.0,-72.0,299.0,
66,-99,264,-0.9867856502532959,-0.4862790107727051,133.0,-66.0,299.0,
66,-99,264,-0.9867856502532959,-0.4862790107727051,133.0,-66.0,299.0,
66,-99,264,-1.3276773691177368,-0.6156916618347168,149.0,-60.0,299.0,
67,-98,264,-1.3276773691177368,-0.6156916618347168,149.0,-60.0,299.0,
67,-98,263,-1.5623013973236084,-0.7376300096511841,166.0,-53.0,299.0,
67,-98,263,-1.5623013973236084,-0.7376300096511841,166.0,-53.0,299.0,
67,-98,263,-1.8481714725494385,-0.8624200820922852,183.0,-46.0,299.0,
67,-98,263,-1.8481714725494385,-0.8624200820922852,183.0,-46.0,299.0,
68,-98,265,-2.1106643676757812,-0.9116448760032654,200.0,-40.0,299.0,
68,-98,265,-2.1106643676757812,-0.9116448760032654,200.0,-40.0,299.0,
68,-98,265,-2.3234336376190186,-0.983779788017273,216.0,-33.0,299.0,
68,-98,265,-2.3234336376190186,-0.983779788017273,216.0,-33.0,299.0,
69,-98,266,-2.455737590789795,-1.0724149942398071,232.0,-27.0,299.0,
69,-97,266,-2.455737590789795,-1.0724149942398071,232.0,-27.0,299.0,
69,-97,266,-2.5578644275665283,-1.08612859249115,246.0,-21.0,299.0,
70,-97,266,-2.5578644275665283,-1.08612859249115,246.0,-21.0,299.0,
70,-97,266,-2.5481505393981934,-1.0861245393753052,259.0,-16.0,299.0,
70,-97,266,-2.5481505393981934,-1.0861245393753052,259.0,-16.0,299.0,
71,-97,266,-2.451183557510376,-1.0594090223312378,270.0,-11.0,299.0,
71,-96,266,-2.451183557510376,-1.0594090223312378,270.0,-11.0,299.0,
72,-96,266,-2.265872001647949,-1.0015255212783813,279.0,-8.0,299.0,
72,-96,265,-2.265872001647949,-1.0015255212783813,279.0,-8.0,299.0,
73,-96,265,-2.0091798305511475,-0.9168148040771484,286.0,-5.0,299.0,
70,-98,265,-2.0091798305511475,-0.9168148040771484,286.0,-5.0,299.0,
70,-98,265,-3.2490792274475098,-1.6860651969909668,291.0,-3.0,299.0,
71,-97,265,-3.2490792274475098,-1.6860651969909668,291.0,-3.0,299.0,
71,-97,265,-2.8745739459991455,-1.536391019821167,295.0,-1.0,299.0,
72,-97,264,-2.8745739459991455,-1.536391019821167,295.0,-1.0,299.0,
72,-97,264,-2.461721420288086,-1.3489272594451904,298.0,0.0,300.0,
73,-97,264,-2.461721420288086,-1.3489272594451904,298.0,0.0,300.0,
74,-96,263,-2.0279009342193604,-1.192185401916504,299.0,0.0,300.0,
74,-96,263,-2.0279009342193604,-1.192185401916504,299.0,0.0,300.0,
74,-96,263,-1.686646580696106,-1.0592443943023682,299.0,0.0,300.0,
75,-96,263,-1.686646580696106,-1.0592443943023682,299.0,0.0,300.0,
76,-96,262,-1.0502766370773315,-0.8672197461128235,299.0,0.0,299.0,
77,-96,262,-1.0502766370773315,-0.8672197461128235,299.0,0.0,299.0,
78,-95,261,-0.4684361517429352,-0.6996396780014038,300.0,0.0,299.0,
78,-95,261,-0.4684361517429352,-0.6996396780014038,300.0,0.0,299.0,
79,-95,261,0.05945935845375061,-0.3956814706325531,300.0,0.0,299.0,
81,-94,261,0.05945935845375061,-0.3956814706325531,300.0,0.0,299.0,
82,-94,261,0.6839558482170105,-0.15944941341876984,300.0,0.0,299.0,
83,-93,261,0.6839558482170105,-0.15944941341876984,300.0,0.0,299.0,
84,-93,261,1.2390655279159546,0.11466420441865921,300.0,0.0,299.0,
85,-93,262,1.2390655279159546,0.11466420441865921,300.0,0.0,299.0,
86,-92,262,1.50318443775177,0.1448371857404709,300.0,0.0,299.0,
87,-92,262,1.50318443775177,0.1448371857404709,300.0,0.0,299.0,
88,-91,262,1.8093478679656982,0.353315144777298,300.0,0.0,299.0,
89,-91,262,1.8093478679656982,0.353315144777298,300.0,0.0,299.0,
91,-90,262,2.1936237812042236,0.5508172512054443,300.0,0.0,299.0,
92,-90,262,2.1936237812042236,0.5508172512054443,300.0,0.0,299.0,
93,-89,263,2.3439316749572754,0.6450502872467041,300.0,0.0,299.0,
95,-89,263,2.3439316749572754,0.6450502872467041,300.0,0.0,299.0,
96,-88,263,2.672625780105591,0.7906497716903687,300.0,0.0,299.0,
97,-88,263,2.672625780105591,0.7906497716903687,300.0,0.0,299.0,
99,-87,263,2.8639259338378906,0.9005603194236755,300.0,0.0,299.0,
100,-87,264,2.8639259338378906,0.9005603194236755,300.0,0.0,299.0,
103,-86,265,3.0060670375823975,0.8907008171081543,300.0,0.0,299.0,
104,-85,265,3.0060670375823975,0.8907008171081543,300.0,0.0,299.0,
105,-84,265,2.722384452819824,1.0223290920257568,300.0,0.0,299.0,
106,-84,265,2.722384452819824,1.0223290920257568,300.0,0.0,299.0,
108,-84,265,2.7795708179473877,0.8726795315742493,300.0,0.0,299.0,
107,-84,264,2.7795708179473877,0.8726795315742493,300.0,0.0,299.0,
109,-83,264,2.4200994968414307,0.7813915014266968,300.0,0.0,299.0,
110,-82,264,2.4200994968414307,0.7813915014266968,300.0,0.0,299.0,
112,-82,264,2.4045426845550537,0.6962504982948303,300.0,0.0,299.0,
112,-82,264,2.4045426845550537,0.6962504982948303,300.0,0.0,299.0,
114,-81,264,2.102151393890381,0.652408242225647,300.0,0.0,299.0,
115,-81,264,2.102151393890381,0.652408242225647,300.0,0.0,299.0,
116,-80,264,1.809854507446289,0.6448686122894287,300.0,0.0,299.0,
117,-79,266,1.809854507446289,0.6448686122894287,300.0,0.0,299.0,
116,-80,266,0.9555928707122803,0.2579325735569,300.0,0.0,299.0,
118,-79,266,0.9555928707122803,0.2579325735569,300.0,0.0,299.0,
118,-79,266,0.7563284635543823,0.24464982748031616,300.0,0.0,299.0,
121,-79,266,0.7563284635543823,0.24464982748031616,300.0,0.0,299.0,
122,-79,266,0.9171478748321533,0.044662389904260635,300.0,0.0,299.0,
123,-78,266,0.9171478748321533,0.044662389904260635,300.0,0.0,299.0,
124,-78,266,0.6619859337806702,0.03452075272798538,300.0,0.0,299.0,
125,-77,266,0.6619859337806702,0.03452075272798538,300.0,0.0,299.0,
124,-76,266,-0.02566911280155182,0.20255252718925476,300.0,0.0,299.0,
125,-76,266,-0.02566911280155182,0.20255252718925476,300.0,0.0,299.0,
125,-75,267,-0.24129682779312134,0.12640178203582764,300.0,0.0,299.0,
125,-76,267,-0.24129682779312134,0.12640178203582764,300.0,0.0,299.0,
126,-76,267,-0.5769389867782593,-0.15833240747451782,300.0,0.0,299.0,
127,-75,267,-0.5769389867782593,-0.15833240747451782,300.0,0.0,299.0,
128,-75,267,-0.6561046242713928,-0.1838732212781906,300.0,0.0,299.0,
129,-74,267,-0.6561046242713928,-0.1838732212781906,300.0,0.0,299.0,
129,-74,267,-0.7918286323547363,-0.14376908540725708,300.0,0.0,299.0,
131,-74,268,-0.7918286323547363,-0.14376908540725708,300.0,0.0,299.0,
131,-73,268,-0.6643761992454529,-0.09288359433412552,300.0,0.0,299.0,
132,-73,268,-0.6643761992454529,-0.09288359433412552,300.0,0.0,299.0,
133,-73,268,-0.5750330090522766,-0.16988208889961243,300.0,0.0,299.0,
134,-73,268,-0.5750330090522766,-0.16988208889961243,300.0,0.0,299.0,
134,-72,268,-0.5055899024009705,-0.20311295986175537,300.0,0.0,299.0,
135,-73,268,-0.5055899024009705,-0.20311295986175537,300.0,0.0,299.0,
136,-73,268,-0.4602544903755188,-0.45031389594078064,300.0,0.0,299.0,
137,-72,268,-0.4602544903755188,-0.45031389594078064,300.0,0.0,299.0,
138,-72,264,-0.23387280106544495,-0.4037291407585144,300.0,0.0,299.0,
138,-72,264,-0.23387280106544495,-0.4037291407585144,300.0,0.0,299.0,
139,-72,264,-0.30450382828712463,-0.44190138578414917,300.0,0.0,299.0,
139,-72,264,-0.30450382828712463,-0.44190138578414917,300.0,0.0,299.0,
140,-71,262,-0.22183963656425476,-0.4502387046813965,300.0,0.0,299.0,
141,-71,262,-0.22183963656425476,-0.4502387046813965,300.0,0.0,299.0,
142,-71,262,-0.02873176708817482,-0.43457862734794617,300.0,0.0,299.0,
142,-71,262,-0.02873176708817482,-0.43457862734794617,300.0,0.0,299.0,
143,-71,261,0.07668836414813995,-0.41823986172676086,300.0,0.0,299.0,
144,-70,261,0.07668836414813995,-0.41823986172676086,300.0,0.0,299.0,
142,-71,261,-0.48338040709495544,-0.5015838146209717,300.0,0.0,299.0,
142,-71,260,-0.48338040709495544,-0.5015838146209717,300.0,0.0,299.0,
144,-70,260,-0.22020795941352844,-0.4837983250617981,300.0,0.0,299.0,
144,-69,261,-0.22020795941352844,-0.4837983250617981,300.0,0.0,299.0,
146,-69,261,0.09302562475204468,-0.2586520314216614,300.0,0.0,299.0,
147,-69,261,0.09302562475204468,-0.2586520314216614,300.0,0.0,299.0,
148,-68,261,0.21128728985786438,-0.11293043196201324,300.0,0.0,299.0,
149,-68,264,0.21128728985786438,-0.11293043196201324,300.0,0.0,299.0,
149,-68,264,0.32129836082458496,0.011292984709143639,300.0,0.0,299.0,
149,-68,264,0.32129836082458496,0.011292984709143639,300.0,0.0,299.0,
150,-68,264,0.34102192521095276,-0.04589441418647766,300.0,0.0,299.0,
150,-67,264,0.34102192521095276,-0.04589441418647766,300.0,0.0,299.0,
152,-67,265,0.5480526089668274,0.08331972360610962,300.0,0.0,299.0,
152,-66,265,0.5480526089668274,0.08331972360610962,300.0,0.0,299.0,
153,-66,265,0.6312234401702881,0.09169930219650269,300.0,0.0,299.0,
155,-66,265,0.6312234401702881,0.09169930219650269,300.0,0.0,299.0,
155,-65,263,0.8065299987792969,0.3577403128147125,300.0,0.0,299.0,
157,-65,263,0.8065299987792969,0.3577403128147125,300.0,0.0,299.0,
157,-65,263,0.974684476852417,0.2594798505306244,300.0,0.0,299.0,
157,-64,264,0.974684476852417,0.2594798505306244,300.0,0.0,299.0,
158,-64,264,0.7428105473518372,0.380376935005188,300.0,0.0,299.0,
160,-64,263,0.7428105473518372,0.380376935005188,300.0,0.0,299.0,
160,-63,263,0.8381442427635193,0.48673465847969055,300.0,0.0,299.0,
160,-63,263,0.8381442427635193,0.48673465847969055,300.0,0.0,299.0,
161,-63,263,0.7987620830535889,0.3434572219848633,300.0,0.0,299.0,
163,-63,263,0.7987620830535889,0.3434572219848633,300.0,0.0,299.0,
164,-61,263,1.0400365591049194,0.4397027790546417,300.0,0.0,299.0,
165,-61,263,1.0400365591049194,0.4397027790546417,300.0,0.0,299.0,
165,-61,263,1.0674116611480713,0.35968226194381714,300.0,0.0,299.0,
164,-61,261,1.0674116611480713,0.35968226194381714,300.0,0.0,299.0,
165,-61,260,0.5358194708824158,0.33829280734062195,300.0,0.0,299.0,
167,-60,260,0.5358194708824158,0.33829280734062195,300.0,0.0,299.0,
167,-60,260,0.6221619248390198,0.4289112985134125,300.0,0.0,299.0,
167,-59,260,0.6221619248390198,0.4289112985134125,300.0,0.0,299.0,
168,-59,260,0.4932573139667511,0.354194313287735,300.0,0.0,299.0,
170,-60,260,0.4932573139667511,0.354194313287735,300.0,0.0,299.0,
171,-60,260,0.8144534826278687,0.09961624443531036,300.0,0.0,299.0,
171,-58,260,0.8144534826278687,0.09961624443531036,300.0,0.0,299.0,
172,-58,261,0.6164915561676025,0.28758704662323,300.0,0.0,299.0,
173,-59,261,0.6164915561676025,0.28758704662323,300.0,0.0,299.0,
173,-58,261,0.5497862696647644,0.10241684317588806,300.0,0.0,299.0,
174,-58,261,0.5497862696647644,0.10241684317588806,300.0,0.0,299.0,
172,-58,261,-0.16390928626060486,0.13114988803863525,300.0,0.0,299.0,
172,-58,261,-0.16390928626060486,0.13114988803863525,300.0,0.0,299.0,
173,-57,261,-0.12357696145772934,0.16414526104927063,300.0,0.0,299.0,
174,-57,261,-0.12357696145772934,0.16414526104927063,300.0,0.0,299.0,
176,-57,261,0.08324719965457916,0.03995560109615326,300.0,0.0,299.0,
176,-57,262,0.08324719965457916,0.03995560109615326,300.0,0.0,299.0,
177,-56,262,-0.00016577541828155518,0.039369914680719376,300.0,0.0,299.0,
176,-56,262,-0.00016577541828155518,0.039369914680719376,300.0,0.0,299.0,
177,-56,262,-0.36140763759613037,0.09512342512607574,300.0,0.0,299.0,
178,-55,262,-0.36140763759613037,0.09512342512607574,300.0,0.0,299.0,
178,-55,262,-0.23415987193584442,0.21680106222629547,300.0,0.0,299.0,
179,-55,262,-0.23415987193584442,0.21680106222629547,300.0,0.0,299.0,
179,-55,262,-0.2688586115837097,0.14643336832523346,300.0,0.0,299.0,
180,-54,262,-0.2688586115837097,0.14643336832523346,300.0,0.0,299.0,
181,-54,264,-0.016123056411743164,0.1994679868221283,300.0,0.0,299.0,
182,-53,264,-0.016123056411743164,0.1994679868221283,300.0,0.0,299.0,
182,-53,264,-0.0010742805898189545,0.2191762924194336,300.0,0.0,299.0,
182,-53,264,-0.0010742805898189545,0.2191762924194336,300.0,0.0,299.0,
183,-53,264,0.07191091030836105,0.25214603543281555,300.0,0.0,299.0,
184,-52,264,0.07191091030836105,0.25214603543281555,300.0,0.0,299.0,
184,-52,264,-0.0006919726729393005,0.33399498462677,300.0,0.0,299.0,
184,-52,264,-0.0006919726729393005,0.33399498462677,300.0,0.0,299.0,
185,-52,264,-0.11332263052463531,0.23773428797721863,300.0,0.0,299.0,
185,-52,265,-0.11332263052463531,0.23773428797721863,300.0,0.0,299.0,
185,-52,266,-0.18422934412956238,0.05105452239513397,300.0,0.0,299.0,
185,-52,266,-0.18422934412956238,0.05105452239513397,300.0,0.0,299.0,
186,-52,266,-0.09417301416397095,0.08031609654426575,300.0,0.0,299.0,
187,-51,264,-0.09417301416397095,0.08031609654426575,300.0,0.0,299.0,
187,-50,264,-0.09089452028274536,0.24041032791137695,300.0,0.0,299.0,
187,-51,264,-0.09089452028274536,0.24041032791137695,300.0,0.0,299.0,
189,-50,264,0.23968401551246643,0.21192827820777893,300.0,0.0,299.0,
190,-50,263,0.23968401551246643,0.21192827820777893,300.0,0.0,299.0,
191,-50,263,0.299748957157135,0.1965687870979309,300.0,0.0,299.0,
190,-48,263,0.299748957157135,0.1965687870979309,300.0,0.0,299.0,
191,-48,263,0.2666124999523163,0.4379993677139282,300.0,0.0,299.0,
191,-47,263,0.2666124999523163,0.4379993677139282,300.0,0.0,299.0,
192,-47,263,0.16836333274841309,0.56733238697052,300.0,0.0,299.0,
192,-47,263,0.16836333274841309,0.56733238697052,300.0,0.0,299.0,
193,-47,263,0.17872126400470734,0.5629854202270508,300.0,0.0,299.0,
193,-46,262,0.17872126400470734,0.5629854202270508,300.0,0.0,299.0,
194,-46,262,0.3421790897846222,0.5210625529289246,300.0,0.0,299.0,
195,-46,262,0.3421790897846222,0.5210625529289246,300.0,0.0,299.0,
195,-45,262,0.2445017397403717,0.6585832238197327,300.0,0.0,299.0,
196,-45,261,0.2445017397403717,0.6585832238197327,300.0,0.0,299.0,
196,-44,261,0.18281489610671997,0.734295129776001,300.0,0.0,299.0,
197,-44,260,0.18281489610671997,0.734295129776001,300.0,0.0,299.0,
197,-44,260,0.35371094942092896,0.6929134130477905,300.0,0.0,299.0,
198,-44,260,0.35371094942092896,0.6929134130477905,300.0,0.0,299.0,
198,-43,260,0.4194318354129791,0.7579246163368225,300.0,0.0,299.0,
200,-43,258,0.4194318354129791,0.7579246163368225,300.0,0.0,299.0,
200,-43,258,0.5928115248680115,0.5621928572654724,300.0,0.0,299.0,
200,-42,258,0.5928115248680115,0.5621928572654724,300.0,0.0,299.0,
201,-42,257,0.4769091010093689,0.5646507740020752,300.0,0.0,299.0,
200,-43,259,0.4769091010093689,0.5646507740020752,300.0,0.0,299.0,
201,-43,259,0.22935843467712402,0.25755423307418823,300.0,0.0,299.0,
201,-42,259,0.22935843467712402,0.25755423307418823,300.0,0.0,299.0,
201,-42,259,0.14269141852855682,0.3156343102455139,300.0,0.0,299.0,
202,-41,259,0.14269141852855682,0.3156343102455139,300.0,0.0,299.0,
202,-41,258,0.13221357762813568,0.2152589112520218,300.0,0.0,299.0,
204,-40,258,0.13221357762813568,0.2152589112520218,300.0,0.0,299.0,
204,-40,258,0.34158745408058167,0.3045974373817444,300.0,0.0,299.0,
204,-40,258,0.34158745408058167,0.3045974373817444,300.0,0.0,299.0,
206,-40,262,0.4954293966293335,0.08454732596874237,300.0,0.0,299.0,
207,-40,262,0.4954293966293335,0.08454732596874237,300.0,0.0,299.0,
207,-40,262,0.6370441913604736,0.012438162229955196,300.0,0.0,299.0,
207,-39,263,0.6370441913604736,0.012438162229955196,300.0,0.0,299.0,
207,-39,261,0.377751886844635,0.15844759345054626,300.0,0.0,299.0,
208,-38,261,0.377751886844635,0.15844759345054626,300.0,0.0,299.0,
208,-38,261,0.4727514386177063,0.20871689915657043,300.0,0.0,299.0,
