1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,
9455,-23493,10,9456.0,-23493.0,37.0,37118.2578125,
9455,-23493,10,9456.0,-23493.0,42.0,37455.5625,
9456,-23492,10,9456.0,-23493.0,49.0,37721.55078125,
9455,-23492,10,9456.0,-23493.0,56.0,38103.52734375,
9456,-23492,11,9456.0,-23493.0,63.0,38435.71484375,
9456,-23491,11,9456.0,-23493.0,71.0,38797.62890625,
9455,-23490,11,9456.0,-23493.0,80.0,39287.8671875,
9455,-23490,11,9456.0,-23493.0,89.0,39669.16015625,
9455,-23489,8,9456.0,-23493.0,98.0,40211.296875,
9454,-23487,8,9456.0,-23493.0,108.0,41422.41015625,
9455,-23486,8,9456.0,-23493.0,118.0,41814.71875,
9455,-23485,8,9456.0,-23493.0,128.0,42394.5390625,
9454,-23484,8,9456.0,-23493.0,138.0,43042.9609375,
9455,-23482,8,9456.0,-23493.0,149.0,43487.77734375,
9455,-23482,8,9456.0,-23493.0,159.0,43953.4453125,
9455,-23478,8,9456.0,-23493.0,170.0,44534.2734375,
9454,-23477,8,9456.0,-23493.0,180.0,44948.39453125,
9452,-23475,7,9456.0,-23493.0,190.0,45400.140625,
9452,-23474,8,9456.0,-23493.0,200.0,45907.5390625,
9450,-23471,8,9456.0,-23493.0,210.0,46270.0078125,
9451,-23471,8,9456.0,-23493.0,219.0,46532.33984375,
9449,-23468,8,9456.0,-23493.0,228.0,46826.62109375,
9448,-23467,5,9456.0,-23493.0,237.0,47727.47265625,
9447,-23466,6,9456.0,-23493.0,244.0,47999.06640625,
9445,-23464,6,9456.0,-23493.0,252.0,48263.796875,
9444,-23463,7,9456.0,-23493.0,259.0,48427.1171875,
9441,-23461,4,9456.0,-23493.0,265.0,49100.7890625,
9440,-23461,5,9456.0,-23493.0,271.0,49086.3515625,
9438,-23461,6,9456.0,-23493.0,276.0,49016.01171875,
9438,-23462,7,9456.0,-23493.0,280.0,48841.4765625,
9441,-23463,6,9456.0,-23493.0,284.0,48502.42578125,
9441,-23464,7,9456.0,-23493.0,288.0,48646.515625,
9442,-23465,9,9456.0,-23493.0,291.0,48269.0234375,
9444,-23470,11,9456.0,-23493.0,293.0,47880.87109375,
9445,-23471,13,9456.0,-23493.0,295.0,47539.62890625,
9444,-23471,17,9456.0,-23493.0,296.0,46719.44140625,
9446,-23472,20,9456.0,-23493.0,297.0,46357.9375,
9446,-23472,22,9456.0,-23493.0,298.0,45995.70703125,
9446,-23474,25,9456.0,-23493.0,299.0,45650.921875,
9447,-23476,28,9456.0,-23493.0,299.0,45283.8359375,
9448,-23477,31,9456.0,-23493.0,299.0,44832.1953125,
9448,-23478,34,9456.0,-23493.0,299.0,44438.578125,
9449,-23479,37,9456.0,-23493.0,299.0,44541.9296875,
9449,-23480,41,9456.0,-23493.0,300.0,44172.8828125,
9447,-23478,48,9456.0,-23493.0,300.0,43086.70703125,
9448,-23478,52,9456.0,-23493.0,300.0,42822.5390625,
9448,-23477,56,9456.0,-23493.0,300.0,42573.6796875,
9447,-23476,59,9456.0,-23493.0,300.0,42280.79296875,
9447,-23477,70,9456.0,-23493.0,300.0,40808.796875,
9443,-23470,74,9456.0,-23493.0,300.0,40496.9765625,
9443,-23471,78,9456.0,-23493.0,300.0,40238.6484375,
9443,-23473,83,9456.0,-23493.0,300.0,40024.14453125,
9445,-23476,90,9456.0,-23493.0,300.0,39849.76953125,
9445,-23477,95,9456.0,-23493.0,300.0,38981.171875,
9445,-23477,99,9456.0,-23493.0,300.0,38815.03125,
9444,-23477,104,9456.0,-23493.0,300.0,38673.86328125,
9444,-23477,108,9456.0,-23493.0,300.0,38622.73046875,
9444,-23478,114,9456.0,-23493.0,300.0,38213.12109375,
9445,-23481,118,9456.0,-23493.0,300.0,38193.6875,
9445,-23482,122,9456.0,-23493.0,300.0,38202.30078125,
9445,-23483,127,9456.0,-23493.0,300.0,38217.3515625,
9445,-23484,130,9456.0,-23493.0,300.0,38274.9609375,
9446,-23485,134,9456.0,-23493.0,300.0,38357.0703125,
9446,-23486,138,9456.0,-23493.0,300.0,38459.46875,
9446,-23488,142,9456.0,-23493.0,300.0,38582.41796875,
9446,-23489,145,9456.0,-23493.0,300.0,38717.8984375,
9447,-23490,147,9456.0,-23493.0,300.0,39249.86328125,
9447,-23491,150,9456.0,-23493.0,300.0,39410.31640625,
9448,-23493,153,9456.0,-23493.0,300.0,39599.62890625,
9448,-23493,156,9456.0,-23493.0,300.0,39786.89453125,
9449,-23495,158,9456.0,-23493.0,300.0,40152.55078125,
9449,-23496,161,9456.0,-23493.0,300.0,40378.453125,
9450,-23497,163,9456.0,-23493.0,300.0,40568.40625,
9451,-23499,166,9456.0,-23493.0,300.0,40748.41015625,
9451,-23500,166,9456.0,-23493.0,300.0,40968.9375,
9452,-23501,168,9456.0,-23493.0,300.0,41586.78515625,
9452,-23502,170,9456.0,-23493.0,300.0,41783.8671875,
9453,-23504,171,9456.0,-23493.0,300.0,41997.59765625,
9453,-23504,173,9456.0,-23493.0,300.0,42203.08203125,
9455,-23506,173,9456.0,-23493.0,300.0,42754.015625,
9455,-23507,174,9456.0,-23493.0,300.0,42936.34765625,
9456,-23508,176,9456.0,-23493.0,300.0,43114.71875,
9456,-23509,177,9456.0,-23493.0,300.0,43277.91796875,
9458,-23510,177,9456.0,-23493.0,300.0,43418.76171875,
9458,-23511,178,9456.0,-23493.0,300.0,43823.36328125,
9459,-23512,179,9456.0,-23493.0,300.0,43949.0,
9460,-23513,180,9456.0,-23493.0,300.0,44058.8515625,
9461,-23514,181,9456.0,-23493.0,300.0,44160.0390625,
9462,-23515,180,9456.0,-23493.0,300.0,44497.9140625,
9462,-23515,181,9456.0,-23493.0,300.0,44568.6796875,
9463,-23516,182,9456.0,-23493.0,300.0,44620.140625,
9464,-23517,183,9456.0,-23493.0,300.0,44644.77734375,
9465,-23518,183,9456.0,-23493.0,300.0,44778.625,
9466,-23519,184,9456.0,-23493.0,300.0,44806.72265625,
9467,-23519,185,9456.0,-23493.0,300.0,44819.1015625,
9467,-23520,186,9456.0,-23493.0,300.0,44824.515625,
9468,-23520,186,9456.0,-23493.0,300.0,44790.83984375,
9470,-23521,187,9456.0,-23493.0,300.0,44779.34765625,
9471,-23521,188,9456.0,-23493.0,300.0,44739.4609375,
9471,-23522,189,9456.0,-23493.0,300.0,44666.02734375,
9472,-23522,190,9456.0,-23493.0,300.0,44603.21484375,
9473,-23522,190,9456.0,-23493.0,300.0,44701.2578125,
9473,-23523,191,9456.0,-23493.0,300.0,44636.1953125,
9474,-23523,192,9456.0,-23493.0,300.0,44569.53125,
9476,-23522,193,9456.0,-23493.0,300.0,44512.15234375,
9477,-23522,194,9456.0,-23493.0,300.0,44466.16796875,
9477,-23522,195,9456.0,-23493.0,300.0,44266.96484375,
9477,-23522,196,9456.0,-23493.0,300.0,44215.21484375,
9478,-23522,197,9456.0,-23493.0,300.0,44148.96484375,
9479,-23522,199,9456.0,-23493.0,300.0,44062.296875,
