1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,debug.error,
237,1,115,300.0,0.0,299.0,43502.72265625,0.18398350477218628,
237,1,115,300.0,0.0,299.0,43679.76953125,0.1847248524427414,
237,1,114,300.0,0.0,299.0,43679.76953125,0.1847248524427414,
237,1,114,300.0,0.0,299.0,43774.7578125,0.1852429211139679,
238,2,114,300.0,0.0,299.0,43774.7578125,0.1852429211139679,
238,2,114,300.0,0.0,299.0,43753.33984375,0.1858879029750824,
238,2,113,300.0,0.0,299.0,43753.33984375,0.1858879029750824,
238,2,114,300.0,0.0,299.0,43688.7109375,0.18645916879177094,
238,2,114,300.0,0.0,299.0,43688.7109375,0.18645916879177094,
238,2,114,300.0,0.0,299.0,43561.875,0.18579676747322083,
239,2,114,300.0,0.0,299.0,43561.875,0.18579676747322083,
239,2,114,300.0,0.0,299.0,43437.01171875,0.18613581359386444,
239,2,114,300.0,0.0,299.0,43437.01171875,0.18613581359386444,
239,2,114,300.0,0.0,299.0,43276.0234375,0.18584129214286804,
239,2,114,300.0,0.0,299.0,43276.0234375,0.18584129214286804,
239,2,114,300.0,0.0,299.0,43139.87890625,0.18592597544193268,
239,2,113,300.0,0.0,299.0,43139.87890625,0.18592597544193268,
239,2,113,300.0,0.0,299.0,43084.3515625,0.18691520392894745,
239,2,113,300.0,0.0,299.0,43084.3515625,0.18691520392894745,
240,2,113,300.0,0.0,299.0,43044.2421875,0.18693093955516815,
240,2,112,300.0,0.0,299.0,43044.2421875,0.18693093955516815,
240,2,112,300.0,0.0,299.0,43016.32421875,0.18736512959003448,
240,2,112,300.0,0.0,299.0,43016.32421875,0.18736512959003448,
241,2,112,300.0,0.0,299.0,42957.34375,0.18728646636009216,
241,2,112,300.0,0.0,299.0,42957.34375,0.18728646636009216,
241,2,112,300.0,0.0,299.0,42961.07421875,0.18799364566802979,
241,2,112,300.0,0.0,299.0,42961.07421875,0.18799364566802979,
241,2,112,300.0,0.0,299.0,42995.05859375,0.18797995150089264,
242,2,112,300.0,0.0,299.0,42995.05859375,0.18797995150089264,
242,2,112,300.0,0.0,299.0,43029.40625,0.18796536326408386,
242,2,112,300.0,0.0,299.0,43029.40625,0.18796536326408386,
243,2,112,300.0,0.0,299.0,43013.00390625,0.18792995810508728,
243,2,112,300.0,0.0,299.0,43013.00390625,0.18792995810508728,
242,2,112,300.0,0.0,299.0,42973.91015625,0.18781080842018127,
242,2,112,300.0,0.0,299.0,42973.91015625,0.18781080842018127,
242,2,112,300.0,0.0,299.0,42951.73828125,0.18781021237373352,
242,2,112,300.0,0.0,299.0,42951.73828125,0.18781021237373352,
243,1,112,300.0,0.0,299.0,42934.66015625,0.18771369755268097,
243,1,113,300.0,0.0,299.0,42934.66015625,0.18771369755268097,
243,1,113,300.0,0.0,299.0,42835.37109375,0.18631602823734283,
244,1,113,300.0,0.0,299.0,42835.37109375,0.18631602823734283,
244,1,113,300.0,0.0,299.0,42743.22265625,0.1860753297805786,
244,1,115,300.0,0.0,299.0,42743.22265625,0.1860753297805786,
244,1,115,300.0,0.0,299.0,42597.45703125,0.1844262182712555,
245,1,115,300.0,0.0,299.0,42597.45703125,0.1844262182712555,
245,1,115,300.0,0.0,299.0,42504.5546875,0.18404768407344818,
245,0,116,300.0,0.0,299.0,42504.5546875,0.18404768407344818,
245,0,117,300.0,0.0,299.0,42412.16796875,0.1828453242778778,
245,0,117,300.0,0.0,299.0,42412.16796875,0.1828453242778778,
246,0,117,300.0,0.0,299.0,42392.859375,0.1824578493833542,
246,0,117,300.0,0.0,299.0,42392.859375,0.1824578493833542,
246,0,116,300.0,0.0,299.0,42521.50390625,0.18388013541698456,
246,0,116,300.0,0.0,299.0,42521.50390625,0.18388013541698456,
247,0,116,300.0,0.0,299.0,42681.0703125,0.1837778389453888,
247,0,116,300.0,0.0,299.0,42681.0703125,0.1837778389453888,
247,0,117,300.0,0.0,299.0,42819.11328125,0.18373945355415344,
248,0,117,300.0,0.0,299.0,42819.11328125,0.18373945355415344,
248,0,118,300.0,0.0,299.0,42770.2578125,0.18190905451774597,
248,0,118,300.0,0.0,299.0,42770.2578125,0.18190905451774597,
248,-1,118,300.0,0.0,299.0,42676.38671875,0.18171755969524384,
248,0,117,300.0,0.0,299.0,42676.38671875,0.18171755969524384,
248,-1,117,300.0,0.0,299.0,42672.15625,0.18263915181159973,
249,-1,117,300.0,0.0,299.0,42672.15625,0.18263915181159973,
249,-1,117,300.0,0.0,299.0,42757.19140625,0.18263539671897888,
249,-1,117,300.0,0.0,299.0,42757.19140625,0.18263539671897888,
249,-1,117,300.0,0.0,299.0,42838.98828125,0.18235519528388977,
250,-2,117,300.0,0.0,299.0,42838.98828125,0.18235519528388977,
249,-1,117,300.0,0.0,299.0,42879.56640625,0.18238157033920288,
250,-2,115,300.0,0.0,299.0,42879.56640625,0.18238157033920288,
250,-2,115,300.0,0.0,299.0,43050.7421875,0.18458670377731323,
250,-2,115,300.0,0.0,299.0,43050.7421875,0.18458670377731323,
251,-2,115,300.0,0.0,299.0,43246.58984375,0.1849670708179474,
251,-3,114,300.0,0.0,299.0,43246.58984375,0.1849670708179474,
251,-3,115,300.0,0.0,299.0,43361.3671875,0.18473941087722778,
251,-3,115,300.0,0.0,299.0,43361.3671875,0.18473941087722778,
251,-3,114,300.0,0.0,299.0,43367.7578125,0.18508487939834595,
251,-4,114,300.0,0.0,299.0,43367.7578125,0.18508487939834595,
252,-3,114,300.0,0.0,299.0,43349.703125,0.18543332815170288,
252,-3,114,300.0,0.0,299.0,43349.703125,0.18543332815170288,
252,-4,114,300.0,0.0,299.0,43347.37109375,0.1855774223804474,
252,-4,114,300.0,0.0,299.0,43347.37109375,0.1855774223804474,
252,-4,114,300.0,0.0,299.0,43344.6015625,0.18589788675308228,
252,-4,113,300.0,0.0,299.0,43344.6015625,0.18589788675308228,
253,-4,113,300.0,0.0,299.0,43327.1953125,0.18623429536819458,
253,-4,113,300.0,0.0,299.0,43327.1953125,0.18623429536819458,
253,-4,113,300.0,0.0,299.0,43298.06640625,0.18648308515548706,
253,-5,112,300.0,0.0,299.0,43298.06640625,0.18648308515548706,
253,-5,112,300.0,0.0,299.0,43300.88671875,0.18736422061920166,
253,-5,112,300.0,0.0,299.0,43300.88671875,0.18736422061920166,
254,-5,112,300.0,0.0,299.0,43295.921875,0.18758802115917206,
254,-5,112,300.0,0.0,299.0,43295.921875,0.18758802115917206,
254,-6,114,300.0,0.0,299.0,43149.5234375,0.1856476068496704,
254,-6,114,300.0,0.0,299.0,43149.5234375,0.1856476068496704,
254,-6,114,300.0,0.0,299.0,42983.88671875,0.18557873368263245,
254,-6,114,300.0,0.0,299.0,42983.88671875,0.18557873368263245,
254,-6,116,300.0,0.0,299.0,42751.515625,0.18391123414039612,
254,-6,116,300.0,0.0,299.0,42751.515625,0.18391123414039612,
254,-6,116,300.0,0.0,299.0,42603.7890625,0.18361911177635193,
254,-6,116,300.0,0.0,299.0,42603.7890625,0.18361911177635193,
255,-6,115,300.0,0.0,299.0,42509.44921875,0.18329323828220367,
255,-6,115,300.0,0.0,299.0,42509.44921875,0.18329323828220367,
255,-6,115,300.0,0.0,299.0,42584.55859375,0.18475233018398285,
254,-6,115,300.0,0.0,299.0,42584.55859375,0.18475233018398285,
255,-6,115,300.0,0.0,299.0,42693.71484375,0.18461130559444427,
255,-6,115,300.0,0.0,299.0,42693.71484375,0.18461130559444427,
255,-6,115,300.0,0.0,299.0,42787.37890625,0.18426284193992615,
255,-6,115,300.0,0.0,299.0,42787.37890625,0.18426284193992615,
255,-6,115,300.0,0.0,299.0,42826.46875,0.1841878592967987,
255,-6,117,300.0,0.0,299.0,42826.46875,0.1841878592967987,
255,-6,117,300.0,0.0,299.0,42735.265625,0.1826678067445755,
255,-6,117,300.0,0.0,299.0,42735.265625,0.1826678067445755,
255,-6,117,300.0,0.0,299.0,42635.70703125,0.1824430525302887,
256,-6,117,300.0,0.0,299.0,42635.70703125,0.1824430525302887,
256,-6,117,300.0,0.0,299.0,42569.69921875,0.18208517134189606,
255,-7,118,300.0,0.0,299.0,42569.69921875,0.18208517134189606,
255,-7,118,300.0,0.0,299.0,42568.51953125,0.18187183141708374,
256,-7,118,300.0,0.0,299.0,42568.51953125,0.18187183141708374,
256,-7,116,300.0,0.0,299.0,42578.6171875,0.18166837096214294,
255,-7,116,300.0,0.0,299.0,42578.6171875,0.18166837096214294,
255,-7,116,300.0,0.0,299.0,42690.08984375,0.18315112590789795,
255,-7,116,300.0,0.0,299.0,42690.08984375,0.18315112590789795,
255,-7,115,300.0,0.0,299.0,42808.828125,0.1831624060869217,
256,-7,115,300.0,0.0,299.0,42808.828125,0.1831624060869217,
256,-7,114,300.0,0.0,299.0,43028.23828125,0.1850692182779312,
256,-7,114,300.0,0.0,299.0,43028.23828125,0.1850692182779312,
256,-7,114,300.0,0.0,299.0,43203.16015625,0.18536606431007385,
256,-7,114,300.0,0.0,299.0,43203.16015625,0.18536606431007385,
256,-7,114,300.0,0.0,299.0,43313.6796875,0.1854393482208252,
257,-7,114,300.0,0.0,299.0,43313.6796875,0.1854393482208252,
257,-7,114,300.0,0.0,299.0,43332.14453125,0.18575233221054077,
257,-7,113,300.0,0.0,299.0,43332.14453125,0.18575233221054077,
257,-7,112,300.0,0.0,299.0,43369.3828125,0.18699300289154053,
258,-7,112,300.0,0.0,299.0,43369.3828125,0.18699300289154053,
258,-7,112,300.0,0.0,299.0,43391.40625,0.1873399019241333,
258,-7,113,300.0,0.0,299.0,43391.40625,0.1873399019241333,
258,-7,113,300.0,0.0,299.0,43338.984375,0.18694749474525452,
258,-7,112,300.0,0.0,299.0,43338.984375,0.18694749474525452,
259,-7,112,300.0,0.0,299.0,43260.04296875,0.1871241331100464,
259,-7,112,300.0,0.0,299.0,43260.04296875,0.1871241331100464,
259,-7,111,300.0,0.0,299.0,43202.28125,0.1872938871383667,
259,-7,111,300.0,0.0,299.0,43202.28125,0.1872938871383667,
260,-7,111,300.0,0.0,299.0,43265.33203125,0.18878373503684998,
260,-7,111,300.0,0.0,299.0,43265.33203125,0.18878373503684998,
260,-7,110,300.0,0.0,299.0,43332.3671875,0.18903537094593048,
261,-7,109,300.0,0.0,299.0,43332.3671875,0.18903537094593048,
261,-8,109,300.0,0.0,299.0,43411.34765625,0.19018498063087463,
261,-8,109,300.0,0.0,299.0,43411.34765625,0.19018498063087463,
261,-8,111,300.0,0.0,299.0,43420.328125,0.19041123986244202,
261,-8,111,300.0,0.0,299.0,43420.328125,0.19041123986244202,
261,-8,111,300.0,0.0,299.0,43292.83984375,0.18897747993469238,
262,-8,111,300.0,0.0,299.0,43292.83984375,0.18897747993469238,
262,-8,111,300.0,0.0,299.0,43127.09375,0.18892139196395874,
262,-8,111,300.0,0.0,299.0,43127.09375,0.18892139196395874,
262,-8,112,300.0,0.0,299.0,42923.94140625,0.18792188167572021,
263,-9,112,300.0,0.0,299.0,42923.94140625,0.18792188167572021,
263,-9,112,300.0,0.0,299.0,42793.3359375,0.18767200410366058,
263,-9,113,300.0,0.0,299.0,42793.3359375,0.18767200410366058,
263,-9,113,300.0,0.0,299.0,42683.31640625,0.18687286972999573,
263,-9,113,300.0,0.0,299.0,42683.31640625,0.18687286972999573,
263,-9,113,300.0,0.0,299.0,42611.015625,0.18649083375930786,
264,-9,113,300.0,0.0,299.0,42611.015625,0.18649083375930786,
264,-9,115,300.0,0.0,299.0,42473.5546875,0.18479964137077332,
264,-9,115,300.0,0.0,299.0,42473.5546875,0.18479964137077332,
265,-9,115,300.0,0.0,299.0,42358.48828125,0.18426930904388428,
265,-9,116,300.0,0.0,299.0,42358.48828125,0.18426930904388428,
265,-9,115,300.0,0.0,299.0,42285.890625,0.18374451994895935,
265,-9,115,300.0,0.0,299.0,42285.890625,0.18374451994895935,
265,-10,115,300.0,0.0,299.0,42366.0859375,0.1844620257616043,
265,-10,115,300.0,0.0,299.0,42366.0859375,0.1844620257616043,
265,-10,115,300.0,0.0,299.0,42479.1875,0.1841428577899933,
265,-10,115,300.0,0.0,299.0,42479.1875,0.1841428577899933,
266,-10,115,300.0,0.0,299.0,42621.40234375,0.1847718358039856,
265,-10,115,300.0,0.0,299.0,42621.40234375,0.1847718358039856,
265,-10,115,300.0,0.0,299.0,42719.46875,0.18463030457496643,
266,-10,115,300.0,0.0,299.0,42719.46875,0.18463030457496643,
266,-10,115,300.0,0.0,299.0,42812.3515625,0.1847473680973053,
266,-10,115,300.0,0.0,299.0,42812.3515625,0.1847473680973053,
266,-10,115,300.0,0.0,299.0,42874.4140625,0.18472036719322205,
266,-10,115,300.0,0.0,299.0,42874.4140625,0.18472036719322205,
267,-10,115,300.0,0.0,299.0,42904.625,0.184416726231575,
267,-10,115,300.0,0.0,299.0,42904.625,0.184416726231575,
268,-11,115,300.0,0.0,299.0,42937.125,0.18446320295333862,
268,-11,115,300.0,0.0,299.0,42937.125,0.18446320295333862,
268,-11,116,300.0,0.0,299.0,42906.22265625,0.18345962464809418,
268,-11,116,300.0,0.0,299.0,42906.22265625,0.18345962464809418,
268,-11,116,300.0,0.0,299.0,42866.5546875,0.1834193468093872,
269,-11,116,300.0,0.0,299.0,42866.5546875,0.1834193468093872,
269,-11,114,300.0,0.0,299.0,42832.86328125,0.18338975310325623,
269,-11,114,300.0,0.0,299.0,42832.86328125,0.18338975310325623,
269,-11,114,300.0,0.0,299.0,42947.62109375,0.18510523438453674,
269,-11,114,300.0,0.0,299.0,42947.62109375,0.18510523438453674,
269,-11,116,300.0,0.0,299.0,43082.12890625,0.185284823179245,
270,-11,116,300.0,0.0,299.0,43082.12890625,0.185284823179245,
270,-11,116,300.0,0.0,299.0,43085.46484375,0.18393072485923767,
270,-11,116,300.0,0.0,299.0,43085.46484375,0.18393072485923767,
270,-11,116,300.0,0.0,299.0,43002.63671875,0.18395139276981354,
270,-11,115,300.0,0.0,299.0,43002.63671875,0.18395139276981354,
270,-11,115,300.0,0.0,299.0,42975.7890625,0.18488723039627075,
271,-12,114,300.0,0.0,299.0,42975.7890625,0.18488723039627075,
271,-12,114,300.0,0.0,299.0,43021.01953125,0.18501102924346924,
271,-12,115,300.0,0.0,299.0,43021.01953125,0.18501102924346924,
271,-12,115,300.0,0.0,299.0,43046.26953125,0.18464075028896332,
271,-12,115,300.0,0.0,299.0,43046.26953125,0.18464075028896332,
272,-12,115,300.0,0.0,299.0,43027.5390625,0.18470880389213562,
272,-12,115,300.0,0.0,299.0,43027.5390625,0.18470880389213562,
273,-12,116,300.0,0.0,299.0,42940.61328125,0.18401503562927246,
273,-12,116,300.0,0.0,299.0,42940.61328125,0.18401503562927246,
273,-12,116,300.0,0.0,299.0,42859.2734375,0.183944433927536,
272,-12,116,300.0,0.0,299.0,42859.2734375,0.183944433927536,
273,-12,116,300.0,0.0,299.0,42797.50390625,0.1838347464799881,
273,-12,116,300.0,0.0,299.0,42797.50390625,0.1838347464799881,
273,-12,116,300.0,0.0,299.0,42765.7578125,0.18380936980247498,
273,-12,116,300.0,0.0,299.0,42765.7578125,0.18380936980247498,
274,-12,116,300.0,0.0,299.0,42747.9453125,0.1836949586868286,
274,-12,116,300.0,0.0,299.0,42747.9453125,0.1836949586868286,
274,-12,116,300.0,0.0,299.0,42740.5078125,0.18330751359462738,
275,-12,116,300.0,0.0,299.0,42740.5078125,0.18330751359462738,
275,-13,116,300.0,0.0,299.0,42752.32421875,0.18321409821510315,
275,-13,117,300.0,0.0,299.0,42752.32421875,0.18321409821510315,
275,-12,117,300.0,0.0,299.0,42702.21484375,0.18216663599014282,
275,-13,118,300.0,0.0,299.0,42702.21484375,0.18216663599014282,
276,-12,118,300.0,0.0,299.0,42654.58203125,0.1819910705089569,
276,-12,117,300.0,0.0,299.0,42654.58203125,0.1819910705089569,
275,-12,117,300.0,0.0,299.0,42667.95703125,0.18234923481941223,
276,-13,117,300.0,0.0,299.0,42667.95703125,0.18234923481941223,
276,-13,117,300.0,0.0,299.0,42724.0625,0.18227574229240417,
277,-13,117,300.0,0.0,299.0,42724.0625,0.18227574229240417,
277,-12,118,300.0,0.0,299.0,42782.3359375,0.18225017189979553,
277,-12,118,300.0,0.0,299.0,42782.3359375,0.18225017189979553,
277,-13,118,300.0,0.0,299.0,42786.67578125,0.18165713548660278,
277,-12,118,300.0,0.0,299.0,42786.67578125,0.18165713548660278,
278,-13,116,300.0,0.0,299.0,42784.34765625,0.18163077533245087,
278,-12,116,300.0,0.0,299.0,42784.34765625,0.18163077533245087,
278,-12,116,300.0,0.0,299.0,42891.37890625,0.18318013846874237,
278,-12,116,300.0,0.0,299.0,42891.37890625,0.18318013846874237,
278,-13,116,300.0,0.0,299.0,43033.1328125,0.18339836597442627,
279,-13,116,300.0,0.0,299.0,43033.1328125,0.18339836597442627,
279,-12,116,300.0,0.0,299.0,43158.89453125,0.1838415563106537,
279,-12,115,300.0,0.0,299.0,43158.89453125,0.1838415563106537,
279,-12,115,300.0,0.0,299.0,43203.18359375,0.18409790098667145,
279,-12,114,300.0,0.0,299.0,43203.18359375,0.18409790098667145,
280,-12,114,300.0,0.0,299.0,43270.96484375,0.18510648608207703,
280,-12,114,300.0,0.0,299.0,43270.96484375,0.18510648608207703,
280,-12,114,300.0,0.0,299.0,43345.14453125,0.1854928880929947,
282,-13,112,300.0,0.0,299.0,43345.14453125,0.1854928880929947,
282,-12,112,300.0,0.0,299.0,43488.84765625,0.1872241199016571,
282,-12,112,300.0,0.0,299.0,43488.84765625,0.1872241199016571,
282,-12,112,300.0,0.0,299.0,43583.01171875,0.18772712349891663,
283,-12,111,300.0,0.0,299.0,43583.01171875,0.18772712349891663,
283,-12,112,300.0,0.0,299.0,43615.375,0.18819189071655273,
283,-12,112,300.0,0.0,299.0,43615.375,0.18819189071655273,
283,-12,112,300.0,0.0,299.0,43501.1328125,0.18743859231472015,
283,-12,112,300.0,0.0,299.0,43501.1328125,0.18743859231472015,
283,-12,113,300.0,0.0,299.0,43357.33984375,0.1876453310251236,
284,-12,113,300.0,0.0,299.0,43357.33984375,0.1876453310251236,
284,-12,113,300.0,0.0,299.0,43181.609375,0.18699917197227478,
284,-12,113,300.0,0.0,299.0,43181.609375,0.18699917197227478,
284,-12,113,300.0,0.0,299.0,43040.4296875,0.1869606077671051,
284,-12,114,300.0,0.0,299.0,43040.4296875,0.1869606077671051,
284,-12,114,300.0,0.0,299.0,42841.42578125,0.18555429577827454,
284,-12,114,300.0,0.0,299.0,42841.42578125,0.18555429577827454,
284,-12,114,300.0,0.0,299.0,42686.68359375,0.18526624143123627,
284,-11,115,300.0,0.0,299.0,42686.68359375,0.18526624143123627,
285,-11,115,300.0,0.0,299.0,42588.7109375,0.18497872352600098,
285,-11,115,300.0,0.0,299.0,42588.7109375,0.18497872352600098,
285,-11,115,300.0,0.0,299.0,42556.64453125,0.1846572905778885,
285,-11,114,300.0,0.0,299.0,42556.64453125,0.1846572905778885,
285,-11,115,300.0,0.0,299.0,42584.25,0.18503940105438232,
285,-11,115,300.0,0.0,299.0,42584.25,0.18503940105438232,
285,-11,115,300.0,0.0,299.0,42610.93359375,0.18477478623390198,
286,-11,115,300.0,0.0,299.0,42610.93359375,0.18477478623390198,
286,-11,113,300.0,0.0,299.0,42641.94140625,0.18454137444496155,
286,-10,113,300.0,0.0,299.0,42641.94140625,0.18454137444496155,
286,-11,113,300.0,0.0,299.0,42777.66796875,0.1860484629869461,
286,-11,113,300.0,0.0,299.0,42777.66796875,0.1860484629869461,
286,-10,116,300.0,0.0,299.0,42915.57421875,0.18606120347976685,
286,-10,116,300.0,0.0,299.0,42915.57421875,0.18606120347976685,
286,-10,116,300.0,0.0,299.0,42866.6015625,0.1837465763092041,
287,-10,116,300.0,0.0,299.0,42866.6015625,0.1837465763092041,
287,-10,116,300.0,0.0,299.0,42736.9921875,0.18352390825748444,
287,-10,115,300.0,0.0,299.0,42736.9921875,0.18352390825748444,
287,-10,115,300.0,0.0,299.0,42743.5234375,0.1849670559167862,
287,-10,114,300.0,0.0,299.0,42743.5234375,0.1849670559167862,
287,-10,114,300.0,0.0,299.0,42877.73046875,0.18501585721969604,
287,-10,116,300.0,0.0,299.0,42877.73046875,0.18501585721969604,
287,-10,116,300.0,0.0,299.0,42923.453125,0.18370741605758667,
287,-10,116,300.0,0.0,299.0,42923.453125,0.18370741605758667,
288,-10,116,300.0,0.0,299.0,42864.29296875,0.1836233139038086,
288,-10,116,300.0,0.0,299.0,42864.29296875,0.1836233139038086,
288,-10,116,300.0,0.0,299.0,42807.8984375,0.18375560641288757,
288,-10,116,300.0,0.0,299.0,42807.8984375,0.18375560641288757,
288,-10,116,300.0,0.0,299.0,42819.59375,0.1837233603000641,
288,-10,116,300.0,0.0,299.0,42819.59375,0.1837233603000641,
288,-10,117,300.0,0.0,299.0,42849.76953125,0.18369172513484955,
288,-10,117,300.0,0.0,299.0,42849.76953125,0.18369172513484955,
288,-10,117,300.0,0.0,299.0,42809.0859375,0.1828307956457138,
288,-10,117,300.0,0.0,299.0,42809.0859375,0.1828307956457138,
288,-10,118,300.0,0.0,299.0,42754.80859375,0.1827133297920227,
289,-10,118,300.0,0.0,299.0,42754.80859375,0.1827133297920227,
289,-10,118,300.0,0.0,299.0,42663.41015625,0.1817963421344757,
289,-10,118,300.0,0.0,299.0,42663.41015625,0.1817963421344757,
289,-10,118,300.0,0.0,299.0,42608.04296875,0.18160182237625122,
289,-10,116,300.0,0.0,299.0,42608.04296875,0.18160182237625122,
289,-10,115,300.0,0.0,299.0,42753.11328125,0.1839737594127655,
290,-10,115,300.0,0.0,299.0,42753.11328125,0.1839737594127655,
290,-10,115,300.0,0.0,299.0,42952.55859375,0.18412920832633972,
290,-9,116,300.0,0.0,299.0,42952.55859375,0.18412920832633972,
290,-9,116,300.0,0.0,299.0,43083.91796875,0.18376769125461578,
290,-9,116,300.0,0.0,299.0,43083.91796875,0.18376769125461578,
290,-9,115,300.0,0.0,299.0,43104.453125,0.18392422795295715,
290,-9,115,300.0,0.0,299.0,43104.453125,0.18392422795295715,
290,-9,115,300.0,0.0,299.0,43126.8125,0.1845090091228485,
290,-9,115,300.0,0.0,299.0,43126.8125,0.1845090091228485,
290,-9,115,300.0,0.0,299.0,43174.015625,0.18475273251533508,
291,-9,115,300.0,0.0,299.0,43174.015625,0.18475273251533508,
291,-9,113,300.0,0.0,299.0,43262.88671875,0.18585547804832458,
291,-9,113,300.0,0.0,299.0,43262.88671875,0.18585547804832458,
291,-9,113,300.0,0.0,299.0,43327.36328125,0.18619078397750854,
291,-9,113,300.0,0.0,299.0,43327.36328125,0.18619078397750854,
292,-9,114,300.0,0.0,299.0,43369.52734375,0.1865188330411911,
291,-9,114,300.0,0.0,299.0,43369.52734375,0.1865188330411911,
292,-9,114,300.0,0.0,299.0,43254.96484375,0.1851186901330948,
292,-9,114,300.0,0.0,299.0,43254.96484375,0.1851186901330948,
292,-9,114,300.0,0.0,299.0,43116.0390625,0.18520337343215942,
292,-9,113,300.0,0.0,299.0,43116.0390625,0.18520337343215942,
292,-9,113,300.0,0.0,299.0,43068.296875,0.1861063838005066,
292,-9,113,300.0,0.0,299.0,43068.296875,0.1861063838005066,
293,-9,113,300.0,0.0,299.0,43100.69921875,0.18625417351722717,
292,-9,114,300.0,0.0,299.0,43100.69921875,0.18625417351722717,
292,-9,114,300.0,0.0,299.0,43085.20703125,0.18574213981628418,
293,-9,114,300.0,0.0,299.0,43085.20703125,0.18574213981628418,
293,-9,114,300.0,0.0,299.0,43002.91015625,0.1857168972492218,
293,-9,114,300.0,0.0,299.0,43002.91015625,0.1857168972492218,
293,-9,114,300.0,0.0,299.0,42930.3203125,0.18581858277320862,
293,-9,114,300.0,0.0,299.0,42930.3203125,0.18581858277320862,
293,-9,114,300.0,0.0,299.0,42909.1640625,0.18577757477760315,
294,-9,114,300.0,0.0,299.0,42909.1640625,0.18577757477760315,
294,-9,115,300.0,0.0,299.0,42911.46875,0.18573340773582458,
294,-9,115,300.0,0.0,299.0,42911.46875,0.18573340773582458,
294,-9,115,300.0,0.0,299.0,42854.09765625,0.18483509123325348,
295,-9,115,300.0,0.0,299.0,42854.09765625,0.18483509123325348,
295,-9,114,300.0,0.0,299.0,42784.65234375,0.18468451499938965,
295,-9,114,300.0,0.0,299.0,42784.65234375,0.18468451499938965,
295,-9,114,300.0,0.0,299.0,42772.21484375,0.18519023060798645,
295,-9,114,300.0,0.0,299.0,42772.21484375,0.18519023060798645,
295,-9,114,300.0,0.0,299.0,42800.87890625,0.1850932538509369,
296,-9,115,300.0,0.0,299.0,42800.87890625,0.1850932538509369,
296,-9,115,300.0,0.0,299.0,42803.80859375,0.1845240294933319,
296,-9,115,300.0,0.0,299.0,42803.80859375,0.1845240294933319,
296,-9,115,300.0,0.0,299.0,42783.27734375,0.18439152836799622,
296,-10,115,300.0,0.0,299.0,42783.27734375,0.18439152836799622,
296,-10,115,300.0,0.0,299.0,42786.37109375,0.1845727562904358,
296,-10,115,300.0,0.0,299.0,42786.37109375,0.1845727562904358,
296,-10,115,300.0,0.0,299.0,42820.6875,0.1845139116048813,
297,-10,115,300.0,0.0,299.0,42820.6875,0.1845139116048813,
296,-10,115,300.0,0.0,299.0,42878.421875,0.1847119927406311,
297,-10,115,300.0,0.0,299.0,42878.421875,0.1847119927406311,
297,-10,115,300.0,0.0,299.0,42916.04296875,0.1847095787525177,
297,-10,115,300.0,0.0,299.0,42916.04296875,0.1847095787525177,
297,-10,115,300.0,0.0,299.0,42932.45703125,0.18470686674118042,
297,-10,115,300.0,0.0,299.0,42932.45703125,0.18470686674118042,
296,-10,115,300.0,0.0,299.0,42960.05078125,0.18488863110542297,
296,-10,115,300.0,0.0,299.0,42960.05078125,0.18488863110542297,
296,-10,114,300.0,0.0,299.0,43007.51953125,0.18497830629348755,
297,-10,114,300.0,0.0,299.0,43007.51953125,0.18497830629348755,
297,-10,114,300.0,0.0,299.0,43037.484375,0.1850501447916031,
297,-10,114,300.0,0.0,299.0,43037.484375,0.1850501447916031,
296,-11,114,300.0,0.0,299.0,43028.5859375,0.18510812520980835,
296,-11,113,300.0,0.0,299.0,43028.5859375,0.18510812520980835,
296,-11,113,300.0,0.0,299.0,43073.58203125,0.1860332190990448,
296,-11,113,300.0,0.0,299.0,43073.58203125,0.1860332190990448,
297,-11,113,300.0,0.0,299.0,43140.3515625,0.18621402978897095,
297,-11,113,300.0,0.0,299.0,43140.3515625,0.18621402978897095,
297,-11,113,300.0,0.0,299.0,43180.06640625,0.18623754382133484,
297,-11,113,300.0,0.0,299.0,43180.06640625,0.18623754382133484,
297,-11,113,300.0,0.0,299.0,43168.203125,0.18637290596961975,
297,-11,113,300.0,0.0,299.0,43168.203125,0.18637290596961975,
297,-11,113,300.0,0.0,299.0,43130.33203125,0.18627676367759705,
297,-11,113,300.0,0.0,299.0,43130.33203125,0.18627676367759705,
297,-11,113,300.0,0.0,299.0,43114.26953125,0.18638969957828522,
297,-11,113,300.0,0.0,299.0,43114.26953125,0.18638969957828522,
297,-10,115,300.0,0.0,299.0,43118.421875,0.18650692701339722,
297,-10,115,300.0,0.0,299.0,43118.421875,0.18650692701339722,
297,-10,115,300.0,1.0,299.0,43024.328125,0.1849309504032135,
297,-10,115,300.0,1.0,299.0,43024.328125,0.1849309504032135,
297,-10,114,300.0,2.0,299.0,42925.90625,0.18487021327018738,
297,-10,114,300.0,2.0,299.0,42925.90625,0.18487021327018738,
297,-10,114,300.0,6.0,299.0,42879.734375,0.18535107374191284,
297,-10,114,300.0,6.0,299.0,42879.734375,0.18535107374191284,
296,-10,114,300.0,11.0,299.0,42878.50390625,0.18529990315437317,
