1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,debug.error,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
21,-43,12,0.0,0.0,0.0,0.0,0.0,
21,-43,12,0.0,0.0,0.0,0.0,0.0,
21,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,12,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,10,0.0,0.0,0.0,0.0,0.0,
22,-43,10,0.0,0.0,0.0,0.0,0.0,
22,-43,10,0.0,0.0,0.0,0.0,0.0,
22,-43,10,0.0,0.0,0.0,0.0,0.0,
22,-44,9,0.0,0.0,0.0,0.0,0.0,
22,-44,9,0.0,0.0,0.0,0.0,0.0,
22,-44,9,0.0,0.0,0.0,0.0,0.0,
22,-44,9,0.0,0.0,0.0,0.0,0.0,
22,-44,9,0.0,0.0,0.0,0.0,0.0,
22,-43,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,10,0.0,0.0,0.0,0.0,0.0,
22,-44,11,0.0,0.0,0.0,0.0,0.0,
22,-44,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
22,-43,11,0.0,0.0,0.0,0.0,0.0,
