1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,stabilizer.thrust,
46,-44,4,0.0,0.0,0.0,0.0,
46,-44,4,0.0,0.0,0.0,0.0,
46,-44,4,0.0,0.0,0.0,0.0,
46,-44,4,0.0,0.0,0.0,0.0,
46,-44,4,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,6,0.0,0.0,0.0,0.0,
46,-45,6,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-45,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,5,0.0,0.0,0.0,0.0,
46,-44,6,0.0,0.0,0.0,0.0,
46,-44,6,0.0,0.0,0.0,0.0,
46,-45,6,0.0,0.0,0.0,0.0,
46,-44,6,0.0,0.0,0.0,0.0,
45,-44,6,0.0,0.0,0.0,0.0,
45,-45,6,0.0,0.0,0.0,0.0,
45,-45,6,0.0,0.0,0.0,0.0,
45,-45,6,0.0,0.0,0.0,0.0,
45,-44,6,0.0,0.0,0.0,0.0,
45,-44,7,0.0,0.0,0.0,0.0,
45,-44,7,0.0,0.0,0.0,0.0,
45,-44,7,0.0,0.0,0.0,0.0,
45,-44,7,45.0,-44.0,7.0,35790.3984375,
45,-44,6,45.0,-44.0,7.0,35790.3984375,
45,-44,6,45.0,-44.0,7.0,35898.6015625,
45,-44,7,45.0,-44.0,7.0,35898.6015625,
45,-44,7,45.0,-44.0,7.0,35988.4453125,
45,-44,6,45.0,-44.0,7.0,35988.4453125,
44,-44,6,45.0,-44.0,8.0,36310.765625,
44,-44,6,45.0,-44.0,8.0,36310.765625,
44,-44,6,45.0,-44.0,10.0,36660.015625,
44,-44,4,45.0,-44.0,10.0,36660.015625,
43,-44,4,45.0,-44.0,13.0,37420.890625,
43,-44,4,45.0,-44.0,13.0,37420.890625,
43,-44,4,45.0,-44.0,18.0,38273.28515625,
43,-44,4,45.0,-44.0,18.0,38273.28515625,
44,-45,6,45.0,-44.0,25.0,39383.12890625,
44,-44,6,45.0,-44.0,25.0,39383.12890625,
44,-44,6,45.0,-44.0,35.0,40385.8984375,
43,-44,6,45.0,-44.0,35.0,40385.8984375,
43,-44,5,45.0,-44.0,47.0,41965.61328125,
44,-44,5,45.0,-44.0,47.0,41965.61328125,
44,-43,5,45.0,-44.0,61.0,44270.37109375,
44,-43,5,45.0,-44.0,61.0,44270.37109375,
43,-43,5,45.0,-44.0,77.0,46832.82421875,
44,-43,5,45.0,-44.0,77.0,46832.82421875,
43,-42,5,45.0,-44.0,95.0,49503.44921875,
